__time,/odrive_axis5/controller_status/active_errors,/odrive_axis5/controller_status/axis_state,/odrive_axis5/controller_status/iq_measured,/odrive_axis5/controller_status/iq_setpoint,/odrive_axis5/controller_status/pos_estimate,/odrive_axis5/controller_status/procedure_result,/odrive_axis5/controller_status/torque_estimate,/odrive_axis5/controller_status/torque_target,/odrive_axis5/controller_status/trajectory_done_flag,/odrive_axis5/controller_status/vel_estimate,/odrive_axis5/odrive_status/active_errors,/odrive_axis5/odrive_status/bus_current,/odrive_axis5/odrive_status/bus_voltage,/odrive_axis5/odrive_status/disarm_reason,/odrive_axis5/odrive_status/fet_temperature,/odrive_axis5/odrive_status/motor_temperature
1766083672.924600,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.009552002,22.231292725
1766083672.978436,0.000000000,8.000000000,0.008353621,0.000621254,-75.837974548,1.000000000,0.007940739,0.000590548,1.000000000,0.000000000,,,,,,
1766083673.024646,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.008453369,22.231292725
1766083673.124565,,,,,,,,,,,0.000000000,-0.000000000,25.934535980,0.000000000,25.008392334,22.231292725
1766083673.226624,0.000000000,8.000000000,-0.078809679,-0.006556491,-75.838188171,1.000000000,0.041543454,-0.000354139,1.000000000,0.002343750,,,,,,
1766083673.227072,,,,,,,,,,,0.000000000,0.000073701,25.936820984,0.000000000,25.010131836,22.231292725
1766083673.324593,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.009521484,22.231292725
1766083673.424671,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,25.008697510,22.231292725
1766083673.477360,0.000000000,8.000000000,0.161409825,0.002120975,-75.838294983,1.000000000,0.153432101,0.002016184,1.000000000,-0.000390625,,,,,,
1766083673.524539,,,,,,,,,,,0.000000000,0.000000000,25.955095291,0.000000000,25.009796143,22.231292725
1766083673.623536,,,,,,,,,,,0.000000000,0.000000000,26.571876526,0.000000000,25.009277344,22.231292725
1766083673.723641,,,,,,,,,,,0.000000000,0.000000000,26.092157364,0.000000000,25.009002686,22.231292725
1766083673.725770,0.000000000,8.000000000,-0.125925839,0.000623601,-75.837974548,1.000000000,-0.119701914,0.000592780,1.000000000,0.000000000,,,,,,
1766083673.823719,,,,,,,,,,,0.000000000,0.000000000,25.948242188,0.000000000,25.008331299,22.231292725
1766083673.923763,,,,,,,,,,,0.000000000,0.000000000,25.948242188,0.000000000,25.008087158,22.231292725
1766083673.979276,0.000000000,8.000000000,-0.058197804,0.003328459,-75.838279724,1.000000000,-0.055321358,0.003164027,1.000000000,-0.000781250,,,,,,
1766083674.029006,,,,,,,,,,,0.000000000,0.000000000,25.943674088,0.000000000,25.005981445,22.231292725
1766083674.123660,,,,,,,,,,,0.000000000,0.000000000,25.939104080,0.000000000,25.009185791,22.231292725
1766083674.223996,,,,,,,,,,,0.000000000,0.000000000,25.950527191,0.000000000,25.009063721,22.231292725
1766083674.225861,0.000000000,8.000000000,0.016769674,0.000873817,-75.838272095,1.000000000,0.015940826,0.000830628,1.000000000,0.000000000,,,,,,
1766083674.323766,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,25.009521484,22.231292725
1766083674.423599,,,,,,,,,,,0.000000000,0.000032480,25.925397873,0.000000000,25.008880615,22.231292725
1766083674.475860,0.000000000,8.000000000,-0.029833326,0.000873817,-75.838272095,1.000000000,-0.028358804,0.000830628,1.000000000,0.000000000,,,,,,
1766083674.523612,,,,,,,,,,,0.000000000,0.000000000,25.943674088,0.000000000,25.009613037,22.231292725
1766083674.623747,,,,,,,,,,,0.000000000,0.000000000,25.952810287,0.000000000,25.007873535,22.231292725
1766083674.723672,,,,,,,,,,,0.000000000,0.000000000,25.934535980,0.000000000,25.010742188,22.231292725
